usage_id,tour_id,tellnumber,homepage_url,hldy_info,handicapped_area,usage_dayandtime,usage_amount,rprsntv_menu,trfc_info,etc_info,,,,,,,
,359,"워킹하우스 뉴욕 051-759-8186
오브제후드 갤러리 070-4647-3507
국제 갤러리 051-758-2239",,"워킹하우스 뉴욕 매주 월요일, 일요일
오브제후드 갤러리 매주 화요일
국제 갤러리 매주 월요일",,"워킹하우스 뉴욕 화~금 10:00~19:00/ 토 10:00~18:00
오브제후드 갤러리 13:00 - 19:00 
국제 갤러리 10:00~18:00","워킹하우스 뉴욕 무료  
오브제후드 갤러리 입장료 2,000원(청소년, 65세 이상 무료)
국제 갤러리 무료 ",,"워킹하우스 뉴욕
도시철도 2호선 수영역 5번 출구 → 수영교차로?수영역 정류장 버스 환승 54 → 망미2동 정류장 하차 도보 2분
주차 워킹하우스 뉴욕 주차장 
오브제후드 갤러리
도시철도 2호선 수영역 5번 출구 → 수영교차로?수영역 정류장 버스 환승 54 → 망미2동 정류장 하차 도보 2분
주차 PDM 파트너스 주차장
국제 갤러리
도시철도 2호선 수영역 5번 출구 → 수영교차로?수영역 정류장 버스 환승 54 → 고려제강 정류장 하차 도보 4분
주차 F1963 주차장",,,,,,,,
,360,"부산영화체험박물관 : 051-715-4200~1
흰여울문화마을 영화기록관 : 051-403-1861~2
영화의전당 : 051-780-6000",,"부산영화체험박물관 : 매주 월요일
흰여울문화마을 영화기록관 : 1월 1일, 설날?추석 당일
영화의전당 : 연중무휴 
영화의거리 : 연중무휴 ",,"부산영화체험박물관 : 10:00 ~ 18:00(발권마감 17:00)
흰여울문화마을 영화기록관 : 10:00 ~ 18:00
영화의전당(영화관 매표소) : 09:00 ~ 21:00
영화의거리 : 상시","부산영화체험박물관 : 성인 10,000원 / 청소년, 어린이 7,000원 
흰여울문화마을 영화기록관 : 무료
영화의전당 : 무료(영화관 / 체험프로그램별 비용 별도)
영화의거리 : 무료 ",,"부산영화체험박물관
도시철도 1호선 중앙역 1번 출구 도보 5분
버스 15, 86, 126, 186 백산기념관 하차 도보 3분
주차 부산영화체험박물관 주차장

흰여울문화마을 영화기록관
도시철도 1호선 남포역 6번 출구 → 영도대교남포역 정류장 버스 환승 6, 9, 82, 85, 7, 71, 508 →  흰여울문화마을 정류장 하차 도보 3분
주차 신선3동 공영주차장

영화의전당 
도시철도 2호선 센텀시티역 12번 출구 도보 5분
버스 5-1, 39, 40, 63, 141, 155 신세계센텀시티 정류장 하차 도보 5분
주차 영화의전당 주차장

영화의거리
도시철도 2호선 동백역 3번 출구 도보 10분 
주차 동백사거리 공영주차장",,,,,,,,
,361,,,,,,,,,,,,,,,,
,362,"셀라스 : 0507-1355-9881
마네&모네 : 051-744-7303
카페인부산 : 1899-9074 ",,"셀라스, 카페인부산 : 연중무휴
마네&모네 : 월요일",,"셀라스 10:00-22:00 
마네&모네 12:00-22:00
카페인부산 10:30-24:00",메뉴별 상이,,"셀라스 
도시철도 1호선 범어사역 1번 출구 → 도보 16분
주차 셀라스 주차장

마네&모네 
도시철도 2호선 동백역 1번 출구 → 도보 6분 
주차 선프라자 주차장

카페인부산
도시철도 2호선 장산역 8번 출구 → 장산역 정류장 버스 환승 해운대구2 → 추리문학관 하차 도보 4분 
주차 카페인부산 주차장",,,,,,,,
,363,"비콘그라운드 051-714-4131~4
대림맨숀(논픽션 부산점) 051-747-4096",https://b-con.or.kr/,"비콘그라운드 : 입주상점별 상이
대림맨숀(논픽션 부산점) : 연중무휴
아레아식스 : 월요일",,"비콘그라운드 : 입주상점별 상이
대림맨숀(논픽션 부산점) : 11:00-20:30
아레아식스 : 11:00-19:00","비콘그라운드 : 입주상점별 상이
대림맨숀(논픽션 부산점) : 제품별 상이
아레아식스 : 입주상점별 상이",,"비콘그라운드
도시철도 3호선 망미역 2번 출구 도보 1분
주차 비콘그라운드 주차장(수영고가 하부)

대림맨숀(논픽션 부산점)
도시철도 2호선 해운대역 1번 출구 → 도보 10분
주차장 없음(인근 유료주차장 이용)

아레아식스
도시철도 1호선 남포역 6번 출구 → 영도대교(남포역) 정류장 버스 환승 해운대구2 82, 85 → 영도우체국 정류장 하차 도보 5분
주차 삼진어묵 주차장",,,,,,,,
,364,"라발스호텔 : 051-790-1500
호텔AG405 : 051-757-2500
베이몬드호텔 : 051-702-0001",,연중무휴,,상시(호텔 내부시설 이용시간은 호텔 홈페이지 참조),"룸 컨디션, 인원 등 세부조건에 따라 상이(홈페이지 참조)",,"라발스호텔
도시철도 1호선 남포역 6번 출구 → 영도대교 정류장 버스 환승 113, 30, 8, 186, 190, 66, 88 → 영도경찰서 정류장 하차 도보 7분
주차 라발스호텔 주차장

호텔AG405
도시철도 2호선 광안역 5번 출구 → 수영중학교 정류장 버스 환승 83-1 → 롯데캐슬아파트 정류장 하차 도보 6분
버스 210, 41, 83-1 민락수변공원 정류장 하차 도보 6분
주차 호텔AG405 주차장

베이몬드호텔
도시철도 2호선 해운대역 7번 출구 도보 15분
버스 139, 307, 1003 해운대해수욕장 정류장 하차 도보 4분
주차 베이몬드호텔 주차장",,,,,,,,
,365,"이기대 수변공원 : 051-607-6398
영화의 전당 : 051-780-6000
광안리 해수욕장 : 051-622-4251",https://www.dureraum.org/bcc/main/main.do?rbsIdx=1 ,연중무휴(영화의 전당 : 공연?전시?행사 관련 일정 제외),,상시(영화의 전당 : 공연?전시?행사 관련 일정 제외),"무료(송도 스카이파크 입점시설 이용료, 영화의 전당 관람료 별도)",,"이기대 전망대
도시철도 2호선 경성대?부경대역 5번 출구 → 버스 환승 20 22 24 27 39 131 → 이기대입구?용호복지회관 정류장 하차, 도보 15분
주차 이기대 제2공영주차장(유료)

영화의 전당
도시철도 2호선 센텀시티역 12번 출구 도보 5분
버스 5-1, 39, 40, 63, 141, 155 신세계센텀시티 정류장 하차 도보 5분
주차 영화의전당 주차장(유료)

송도 스카이파크
도시철도 1호선 자갈치역 2번 출구 → 충무동교차로 정류장 버스 환승 30, 7, 71 → 암남공원 정류장 하자 도보 7분
주차 암남공원노외공영주차장(유료)

광안리 해변
도시철도 2호선 광안역 3번 출구 도보 15분
버스 108, 38, 41. 62, 83, 83-1 광안리해수욕장 정류장 하차 도보 5분
주차 광안리해수욕장공영주차장(유료)",,,,,,,,
,366,"감천문화마을 : 051-204-1444
부산현대미술관 : 051-220-7400",,,,"을숙도, 감천문화마을, 영화의거리 : 상시
부산현대미술관 : 화~일요일, 10:00 ~ 18:00",무료(부산현대미술관 일부 전시 유료 / 주차요금 별도),,"영도 피아크
도시철도 1호선 남포역 6번 출구 → 영도대교 정류장 버스 환승 66 → 미창석유 정류장 하차 도보 5분
주차 피아크 주차장

을숙도 / 부산현대미술관
도시철도 1호선 하단역 3번 출구 → 하단역정류장 버스 환승 3, 55, 58, 58-2, 168, 520, 1005, 2000, 58-1, 221 → 부산현대미술관정류장 하차
버스 3, 55, 58, 58-2, 168, 520, 1005, 2000, 58-1, 221 부산현대미술관정류장 하차
주차 부산현대미술관 주차장

감천문화마을
도시철도 1호선 토성역 6번 출구 → 부산대학교병원 정류장 마을버스 환승 사하구1-1, 서구2, 서구2-2 → 감정초등학교?감천문화마을 정류장 하차 도보 3분
도시철도 1호선 괴정역 6번 출구 → 괴정사거리?국민은행 정류장 마을버스 환승 사하구1, 사하구1-1 → 구감 정류장 하차 도보 3분
주차 (구)감정초등학교 공영주차장

영화의거리
도시철도 2호선 동백역 3번 출구 도보 10분
주차 동백사거리 공영주차장
을숙도, 감천문화마을, 영화의거리 : 연중무휴
부산현대미술관 : 월요일, 1월 1일",,,,,,,,
,367,"호텔1 : 051-759-1011
동경밥상 : 070-7576-1428",,"광안리해수욕장, 호텔1 : 연중무휴
동경밥상 : 월요일",,"광안리해수욕장 : 상시
호텔1 : 12:00 ~ 02:00
동경밥상 : 11:30 ~ 22:00(브레이크타임 15:00 ~ 17:30)","광안리해수욕장 : 무료
호텔1 : 룸 컨디션, 인원 등 세부조건에 따라 상이(홈페이지 참조)
동경밥상 : 식사 메뉴에 따라 상이",,"광안리해수욕장
도시철도 2호선 광안역 5번 출구 도보 13분
버스 41, 42 광안리해수욕장 정류장 하차
주차 광안리해수욕장 공영주차장

호텔1
도시철도 2호선 금련산역 1번 출구 도보 13분
버스 41, 42 서호병원 정류장 하차 도보 3분
주차 호텔1 주차장

동경밥상
도시철도 2호선 금련산역 1번 출구 도보 6분
버스 41, 42 수영구청 정류장 하차 도보 5분",,,,,,,,
,368,"디위드 : 0507-1455-0520
힐링펫 : 051-727-8256
댕댕월드 : 0507-1385-0227",,"연중무휴(디위드 : 2, 4주 화요일은 대관일 경우에 오픈)",,"디위드 : 11:00 ~ 22:00
힐링펫 : 11:00 ~ 21:00
댕댕월드 : 평일 12:00 ~ 18:00 / 토?일요일, 공휴일 11:00 ~ 21:00",카페별 이용요금 상이,,"디위드
도시철도 1호선 노포역 2번 출구 부산종합터미널(노포역) 정류장 버스 환승 → 90, 50, 17, 58, 59, 61, 금정구2-2, 기장군2-3, 법서1, 법서1-1, 1002 → 금정체육공원입구 정류장 하차 도보 10분
주차 디위드 전용주차장

힐링펫
동해선 일광역 1번 출구 → 동해선일광역 정류장 버스 환승 187 → 장안초등학교 정류장 하차 도보 8분
주차 힐링펫 전용주차장

댕댕월드
도시철도 2호선 경성대부경대역 5번 출구 경성대학교입구 정류장 마을버스 환승 남구2 분포고등학교 정류장 하차 도보 13분
주차 댕댕월드 전용주차장, 이기대 제1공영주차장",,,,,,,,
,369,,,,,,,,,,,,,,,,
,370,"충렬사 051-888-7211(충렬사관리사업소)
유엔기념공원 051-625-0625",,연중무휴,,"수영사적공원 상시
충렬사 09:00~20:00
유엔기념공원 09:00~17:00",무료,,"수영사적공원
도시철도 2, 3호선 수영역 1번 출구 도보 9분
버스 1, 131, 141, 20, 5-1, 62, 63 수영사적공원 하차
주차 수영사적공원 주차장

충렬사
도시철도 4호선 충렬사역 1번 출구 도보 1분
버스 105, 129-1, 148, 29, 42, 99, 1010 낙민역 하차
주차 충렬사 주차장

유엔기념공원
도시철도 2호선 대연역 3번 출구 도보 18분
버스 134, 68, 138, 138-1, 1006 유엔공원?부산문화회관 하차
주차 유엔기념공원 주차장",,,,,,,,
,371,1544-5110,https://www.kidzania.co.kr/intro,연 1회 시설 보수 및 점검관계로 휴장,,월~일,"종일권 : 어린이:61,000원/보호자:20,000원",,,,,,,,,,
,372,051-740-1700,https://www.busanaquarium.com/,없음,,월~일,"대인 [13세~성인]29,000원	
소인 [만3세~12세] 23,000원
장애인 17,000원",,,,,,,,,,
,373,051-294-2135,http://btoeco.or.kr/,월요일,,"화, 수,목,일 09:30~17:00
금,토 09:30~15:00
(회차별 출발시간 확인)","연령, 요일, 코스별 상이(홈페이지 참조)",,,,,,,,,,
,374,,,,,,"서핑 교육 과정, 장비대여, 시간에 따라 상이",,,,,,,,,,
,375,"광안리 해양레포츠센터 051-622-0027
다대포 해양레포츠센터 051-207-3700",http://www.gwanganli.co.kr/,,,각 레포츠센터 홈페이지 참조,각 레포츠센터 홈페이지 참조,,,,,,,,,,
,376,,,업체별 상이,,업체별 상이,업체별 상이,,,,,,,,,,
,377,010-6485-8507,,"월요일, 화요일",,수~일 10:00~18:00,유료(홈페이지 참조),,,,,,,,,,
,378,,,,,,,,,,,,,,,,
,379,051-583-0053(이화풍류원),http://cafe.daum.net/hakchum,전화문의,,전화문의,전화문의,,,,,,,,,,
,380,"051-749-7601(해운대해수욕장)
051-622-4251(광안리해수욕장)",http://www.haeundae.go.kr/tour/index.do,,,상시,무료,,,,,,,,,,
,381,"송도오토캠핑장 010-6668-0627
삼락생태공원오토캠핑장 051-313-6015
화명생태공원오토캠핑장 070-4102-0070",https://www.nakdongcamping.com/,홈페이지 참조,,홈페이지 참조,홈페이지 참조,,,,,,,,,,
,382,051-310-6011(낙동강관리본부),http://www.busan.go.kr/nakdong/hwamyungpark02,우천 시,,"화명생태공원 자전거 대여소
3월~10월  09:00~18:00
11월~2월  09:00~17:00","자전거 대여료 별도
시간당 3,000원~6,000원",,,,,,,,,,
,383,,,,,,,,,,,,,,,,
,384,051-628-5286,https://blog.naver.com/dycyk,주말,,"월~금
단체 10:00, 개인(10인 이하) 19:40  / 전화예약 필수","1인 48,000원",,,,,,,,,,
,385,,,,,,,,,,,,,,,,
,386,,,,,,,,,,,,,,,,
,387,,,,,,,,,,,,,,,,
,388,,,,,,,,,,,,,,,,
,389,051-951-1220,https://www.busancookingclass.com/,연중무휴,,10:00~18:30,85 USD,,,,,,,,,,
,390,051-803-7573,http://www.sunamsa.or.kr/0306.php,연중무휴,,홈페이지 참조,홈페이지 참조,,,,,,,,,,
,391,051-555-1383(금강사),http://www.kumkangsa.or.kr/,전화문의,,전화문의,"20,000원",,,,,,,,,,
,392,0507-1461-1198,https://landmarkproject.modoo.at/,월요일,,화~일요일/11:00~19:00,"바다를 담다 기념품 6,000원 ~ 20,000원
클래스 수강 별도문의",,,,,,,,,,
,393,051-636-9355,,일요일(체험장 내 주막),,프로그램별 상이,프로그램별 상이,,,,,,,,,,
,394,051-832-5062,,,,프로그램별 상이(홈페이지 참조),프로그램별 상이(홈페이지 참조),,,,,,,,,,
,395,"수영강상설카약체험장 051-743-5589
삼락수상레포츠타운 070-4140-0006",,"월, 화",,09:30~18:00 [수~일요일 운영],"수영강상설카약체험장 무료
삼락수상레포츠타운 시설사용료 10,000원",,,,,,,,,,
,396,"화명생태공원 051-310-6057(낙동강관리본부 공원관리팀)
스카이라인루지 부산 051-722-6002",,연중무휴 ,,"화명생태공원 매일 06:00 - 21:00
스카이라인루지 부산 월-금 10:00~18:00 / 토, 일 10:00~19:00","화명생태공원 무료(자전거대여 요금별도)
스카이라인루지 부산 횟수별 다양한 요금제(22,000원~33,000원)",,,,,,,,,,
